13 Ave D,40.7203696,-73.978639,4
450 E 29th St,40.73937342,-73.97348434,4
172 Ave B,40.72739,-73.97978,3.5
190 1st Ave,40.72966,-73.98359,3.5
67 1st Ave,40.7253685,-73.9871597,4
20 1st Ave,40.72336961,-73.98812018,4
115 St Marks Pl,40.7271194,-73.9836121,4
349 1st Ave,40.7352414,-73.97980794,4
51 Astor Pl,40.7299998,-73.98985067,4
220 E 14th St,40.73277,-73.98636,3.5
77 Irving Pl,40.73695,-73.98677,3.5
414 E 9th St,40.72779,-73.98417,4.5
217 Eldridge St,40.72172,-73.99026,4.5
26 1st Ave,40.72369003,-73.98783,4
100 St Marks Pl,40.72713,-73.98476,3.5
6 Clinton St,40.7210905,-73.9840446,5
178 E 7th St,40.72522719,-73.9816303,4.5
163 Allen St,40.72121,-73.98978,4
34 St Marks Pl,40.7286266,-73.9883754,3.5
139 4th Ave,40.7337264,-73.9897411,3.5
145 1st Ave,40.72823,-73.9852499,4
239 E 5th St,40.72699,-73.98922,4
80 2nd Ave,40.726384,-73.988873,3.5
50 2nd Ave,40.725353,-73.989746,4
386 3rd Ave,40.74189,-73.98136,4
78 Rivington St,40.72051218,-73.98940029,3.5
119 Ave A,40.72632999,-73.9834848,3.5
129 E 18th St,40.73647,-73.986698,3.5
500 E 30th St,40.74036395,-73.97243857,3.5
311 2nd Ave,40.73508453,-73.98335266,3.5
103 3rd Ave,40.73244981,-73.98759728,3.5
405 E 6th St,40.72617045,-73.98564905,3.5
198 E 11th St,40.73114782,-73.98831944,4
132 2nd Ave,40.728651,-73.987427,3
225 Pearl St,40.70732002,-74.00578426,4
142 Orchard St,40.71972298,-73.98919772,4
105 Bowery,40.71764,-73.99504,4
160 Prince St,40.72596,-74.00143,4
175 Orchard St,40.72175,-73.98864,3.5
98 Rivington St,40.72020589,-73.98849931,3.5
169 E Broadway,40.713838,-73.98976,3.5
1 State St,40.70262729,-74.01323419,3.5
177 Ludlow St,40.72193,-73.98753,4
372 Lafayette St,40.72719142,-73.99379902,4
133 Essex St,40.720315,-73.987774,3.5
67 Clinton St,40.7194218,-73.9850726,4
3 Hanover Sq,40.70489289,-74.0097218,3.5
151 Essex St,40.7207634,-73.9873657,3
54 E 1st St,40.723909,-73.989379,3.5
139 Essex St,40.720379,-73.987588,4
139 Ludlow St,40.7205,-73.98826,4.5
52 Irving Pl,40.73592814,-73.9871551,3.5
30 E 16th St,40.73659,-73.99115,3.5
38 E 19th St,40.73790398,-73.98887401,4
44 E 28th St,40.7436553,-73.9852171,4
31 Union Sq W,40.73670522,-73.99082311,4
111 E 22nd St,40.739421,-73.986014,4
101 E 19th St,40.73775,-73.987874,4
250 Park Ave S,40.7382,-73.98804,3.5
119 E 18th St,40.73688126,-73.98738861,3.5
102 Lexington Ave,40.74227,-73.98305,3
27 E 21st St,40.73942099,-73.98854256,4
249 Park Ave S,40.73816206,-73.98764611,3.5
16 E 23rd St,40.74069977,-73.98831177,4
9 9th Ave,40.73991016,-74.00634816,5
15 W 27th St,40.744449,-73.988307,4
1 25th St,40.7426549,-73.98900688,4
1133 Broadway,40.7434986,-73.9892206,4
1178 Broadway,40.74531,-73.98852,4
200 5th Ave,40.74234767,-73.98989683,3.5
15 Union Square W,40.73607075,-73.99174661,4
115 E 23rd St,40.7401285,-73.9855201,4.5
127 E 23rd St,40.73985472,-73.98508739,3.5
35 W 26th St,40.74444,-73.99029,3.5
201 Park Ave S,40.7366011,-73.9885554,3.5
23 Lexington Ave,40.7396337,-73.98458773,4
29 7th Ave S,40.73094712,-74.00411718,4
1123 Broadway,40.743254,-73.98934,3.5
38 Lexington Ave,40.74017,-73.98452,3.5
1164 Broadway,40.74480324,-73.98863778,4
45 E 28th St,40.7435888,-73.9844841,3.5
102 E 22nd St,40.73918,-73.98629,4
66 Madison Ave,40.743764,-73.986365,4
381 Park Ave S,40.7425212,-73.9845319,3
34 Lexington Ave,40.74004,-73.98453,4
20 Union Square W,40.73610637,-73.99109675,4.5
1158 Broadway,40.74458,-73.98871,4
42 Union Sq E,40.7362871,-73.9891207,4
121 E 17th St,40.73613,-73.98773,3.5
31 E 17th St,40.7372,-73.98963,4
15 E 18th St,40.73813678,-73.99072836,3.5
62 W 22nd St,40.74189,-73.99305,4
149 1st Ave,40.72842,-73.98493,4.5
23 Lexington Ave,40.7396337,-73.98458773,3
220 5th Ave,40.74368,-73.98825,3.5
357 E 50th St,40.75414,-73.96648,4
16 W 29th St,40.7457012,-73.9878543,3.5
45 W 39th St,40.75274,-73.98445,3.5
21 E 15th St,40.73626,-73.99183,4
119 E 15th St,40.73493323,-73.98845721,3.5
39 E 19th St,40.73826,-73.98886,3.5
153 E 26th St,40.741014,-73.982259,4
44 E 23rd St,40.7403,-73.9869963,4
31 W 21st St,40.741087,-73.99219293,4.5
1 E 15th St,40.73662,-73.99272,4
143 E 47th St,40.75445,-73.97274,4
48 W 27th St,40.74507155,-73.99035962,4
15 W 28th St,40.7452839,-73.9880992,4.5
124 E 27th St,40.74207,-73.98361,3.5
130 E 29th St,40.7430499,-73.98175,3.5
81 Lexington Ave,40.7414,-73.98306,3.5
381 3rd Ave,40.74148,-73.98087,4
281 3rd Ave,40.738,-73.98353,2.5
143 E 49th St,40.75569571,-73.9717184,4
23 E 23rd St,40.74089897,-73.98746103,3.5
60 W 23rd St,40.742272,-73.992071,3
45 E 18th St,40.737594,-73.989166,3.5
119 E 23rd St,40.73995,-73.98538,5
222 E 53rd St,40.757122,-73.968566,3.5
15 E 15th St,40.7363799,-73.99213,4
134 E 27th St,40.74186348,-73.982571,4.5
103 E 19th St,40.73759437,-73.98769766,4.5
115 Lexington Ave,40.742462,-73.982322,3.5
43 W 24th St,40.7433,-73.99137,4
253 5th Ave,40.74477,-73.98701,3.5
396 3rd Ave,40.742179,-73.980915,3.5
272 3rd Ave,40.73797,-73.98413,3.5
239 Park Ave S,40.737912,-73.9878459,3.5
116 University Pl,40.73451,-73.99247,5
300 E 52nd St,40.75587175,-73.96735506,4.5
1091 2nd Ave,40.759748,-73.965299,4
100 Lexington Ave,40.74221,-73.98308,3.5
31 Union Square W,40.73676211,-73.99086091,4.5
198 E 54th St,40.7580739,-73.9687238,4
39 E 13th St,40.7345,-73.9919,3.5
1129 Broadway,40.743441,-73.989266,4
248 E 52nd St,40.75613,-73.9682,4.5
119 E 23rd St,40.73995,-73.98538,4.5
1068 2nd Ave,40.75871227,-73.96547681,4
145 E 49th St,40.75554148,-73.97187424,4.5
180 10th Ave,40.74597,-74.00489,3
921 Broadway,40.7400284,-73.9897079,3.5
119 E 23rd St,40.73995,-73.98538,4
520 E 6th St,40.7248001,-73.9829712,4
502 6th Ave,40.736389,-73.997146,3.5
12 Park Ave,40.74747121,-73.98124234,4
29 E 20th St,40.739068,-73.9889649,3.5
29 Union Sq W,40.73644,-73.99099,3
307 3rd Ave,40.73903,-73.98278,3.5
218 3rd Ave,40.7363,-73.98531,4.5
362 2nd Ave,40.73674,-73.98152,4.5
67 W 23rd St,40.7428284,-73.9919281,3.5
409 3rd Ave,40.74236,-73.9803699,4
226 3rd Ave,40.73658,-73.98502,4
401 E 20th St,40.73503927,-73.97960544,3.5
216 3rd Ave,40.73625,-73.98535,4
171 3rd Ave,40.734705,-73.985819,4
161 E 22nd St,40.73841,-73.9839499,4
211 E 14th St,40.733163,-73.986158,4
125 E 17th St,40.73586273,-73.98703003,4
167 3rd Ave,40.73468,-73.98596,4
261 1st Ave,40.73228274,-73.98216017,4
247 E 14th St,40.7325935,-73.9851807,4.5
223 E 14th St,40.73314,-73.98607,5
53 Irving Pl,40.73606833,-73.98739696,3.5
216 3rd Ave,40.73621,-73.98528,4
123 E 18th St,40.73673,-73.98732,3.5
90 University Pl,40.733828,-73.993052,4
118A E 15th St,40.73467,-73.98859,3.5
284 3rd Ave,40.73844,-73.98378,4
15 W 8th St,40.73262034,-73.99709672,4.5
192 1st Ave,40.72972,-73.98354,4.5
440 Park Ave S,40.744542,-73.983458,3.5
371 1st Ave,40.73612,-73.979473,3.5
28 E 12th St,40.73396,-73.99312,4
157 3rd Ave,40.73429108,-73.98604584,4
233 E 14th St,40.7329483,-73.98562622,3
81 University Pl,40.73339,-73.99306,3.5
32 E 10th St,40.73227796,-73.99293218,4
15 E 12th St,40.73441,-73.99329,4.5
431 3rd Ave,40.74326324,-73.97951508,3.5
239 Park Ave S,40.737925,-73.987855,3.5
244 3rd Ave,40.73717,-73.98459,3.5
38 Union Sq E,40.7360379,-73.9891912,4
362 2nd Ave,40.73674,-73.98152,5
37 W 24th St,40.74328,-73.99106,3.5
122 E 17th St,40.73589,-73.98766,3.5
126 E 19th St,40.73667,-73.98617,4
17 E 13th St,40.735027,-73.992966,4
259 1st Ave,40.7322388,-73.9822769,3.5
841 Broadway,40.73426706,-73.99105492,3.5
188 1st Ave,40.72954,-73.98348,4
41 E 11th St,40.73326709,-73.99297513,4
484 3rd Ave,40.74505,-73.97885,4
348 1st Ave,40.7353709,-73.9791863,3.5
128 2nd Ave,40.72834,-73.98764,4
94 University Pl,40.73387,-73.99304,3.5
346 1st Ave,40.73472677,-73.97978467,3.5
43 E 30th St,40.74489,-73.98368,3
513 2nd Ave,40.74143,-73.97854,3.5
295 Park Ave S,40.739847,-73.986326,3.5
378 3rd Ave,40.74165,-73.98154,3.5
370 E 28th St,40.7400398,-73.9766541,5
779 Broadway,40.73138161,-73.99164603,4.5
29 E 30th St,40.7451615,-73.9842359,3.5
54 W 55th St,40.73474,-73.99405,5
118 E 15th St,40.73467,-73.98859,2.5
138 5th Ave,40.73892384,-73.99171829,5
219 2nd Ave,40.73204,-73.9854299,3.5
459 2nd Ave,40.73981,-73.97984,3.5
510 6th Ave,40.73713,-73.99678,3.5
112 E 23rd St,40.73978,-73.98579,5
78 5th Ave,40.73569419,-73.99409629,4
319 E 14th St,40.732177,-73.983954,4
444 3rd Ave,40.74367,-73.97983,4
204 E 13th St,40.73226,-73.98736,4
162 E 33rd St,40.74519,-73.97918,4
273 1st Ave,40.732543,-73.982063,4
43 W 27th St,40.74519,-73.98985,5
36 Lexington Ave,40.74004,-73.98453,3
75 Lexington Ave,40.74116,-73.98327,4
156 E 33rd St,40.7452456,-73.9793704,4.5
47 E 12th St,40.73342694,-73.99146357,4
740 Broadway,40.72984,-73.99287,4.5
283 3rd Ave,40.738174,-73.983268,3
235-237 E 14th St,40.73278,-73.98557,2.5
18 E 16th St,40.73661,-73.99181,4.5
629 2nd Ave,40.74514,-73.97584,3.5
377 1st Ave,40.73644,-73.97922,3
54 E 13th St,40.734218,-73.991526,3.5
593 1st Ave,40.74378,-73.97393,3.5
581 2nd Ave,40.7434998,-73.9771576,3.5
6 W 28th St,40.74485879,-73.98805334,3.5
1 University Pl,40.730835,-73.9952208,3
11 E 12th St,40.73448,-73.99345,4
230 E 29th St,40.7418734,-73.978779,4
375 3rd Ave,40.74133,-73.98098,4
370 3rd Ave,40.74125,-73.98162,4.5
35 W 4th St,40.7293724,-73.995937,4
51 E 8th St,40.7312493,-73.9935999,3.5
13 E 13th St,40.73501,-73.99314,4
1 W 8th St,40.732439,-73.996744,4.5
239 1st Ave,40.73159,-73.98263,3
21 E 9th St,40.7325058,-73.99455261,3.5
134 E 27th St,40.74173203,-73.98233549,4
134 E 26th St,40.7411232,-73.98308563,4
106 E 19th St,40.73720932,-73.98745728,3.5
212 E 9th St,40.7296175,-73.9887888,4
252 3rd Ave,40.737396,-73.984543,4
131 Ave A,40.72688,-73.98311,3.5
5 University Pl,40.731085,-73.99498,3
17 E 17th St,40.7375438,-73.9911181,3.5
420 Park Ave S,40.74391,-73.9839,3.5
64 3rd Ave,40.73138,-73.98902,3
86 University Pl,40.73364,-73.99324,3
555 2nd Ave,40.74276,-73.97772,4
337 3rd Ave,40.74004135,-73.98218955,4
159 Lexington Ave,40.74371,-73.98152,3.5
111 University Pl,40.73425,-73.99233,3.5
542 E 14th St,40.72947,-73.9785,4
51 Astor Pl,40.730139,-73.9901293,4
166 2nd Ave,40.7300138,-73.9864318,3.5
263 1st Ave,40.73237,-73.98219,3.5
120 Lexington Ave,40.7428209,-73.9825668,4
8 E 18th St,40.73806134,-73.99122335,4
54 W 21st St,40.74121749,-73.99330616,3
95 2nd Ave,40.72726,-73.989059,3.5
245 3rd Ave,40.736942,-73.984176,2.5
218 E 10th St,40.72924,-73.9858,3.5
77 E 7th St,40.7274437,-73.98629761,4
49 W 20th St,40.7409694,-73.9934031,3
160 2nd Ave,40.7297792,-73.98669183,3.5
251 E 31st St,40.74314,-73.97759,3.5
319 1st Ave,40.734241,-73.980865,5
77 Irving Pl,40.7369312,-73.9868137,3.5
999 Broadway St,40.74201409,-73.98906801,3.5
540 2nd Ave,40.74204,-73.9775,3.5
121 Madison Ave,40.7453293,-73.9845257,4
113 Lexington Ave,40.7424,-73.98237,3.5
208 Mercer St,40.7266505,-73.9968021,4.5
219 E 23rd St,40.73863,-73.98193,3.5
354 3rd Ave,40.74071,-73.98201,3.5
627 2nd Ave,40.74514,-73.97598,3.5
70 University Pl,40.733215,-73.993751,3.5
339 1st Ave,40.734895,-73.98022,3
74 5th Ave,40.73564,-73.99409,3
358 Bowery,40.727023,-73.99187709,3.5
6 St Marks Pl,40.72923,-73.98948,3.5
152 E 33rd St,40.74531174,-73.97952271,3.5
141 1st Ave,40.72805443,-73.9852588,3
2 W 14th St,40.73598259,-73.99396256,4
142 E 14th St,40.73367731,-73.9882495,5
55 W 26th St,40.74475038,-73.99080056,3.5
132 St Marks Pl,40.72668,-73.98336,3.5
52 E 8th St,40.73102,-73.99373,3.5
90 University Pl,40.733757,-73.9931259,3.5
343 2nd Ave,40.73596,-73.98254,3
324 1st Ave,40.73420196,-73.98018548,4
793 Broadway,40.73213,-73.99152,4.5
97 1st Ave,40.7263365,-73.9864126,3.5
200 5th Ave,40.74197,-73.9895,3
110 Lexington Ave,40.74246,-73.9829,3.5
517 2nd Ave,40.74160767,-73.97857666,3.5
447 3rd Ave,40.7436799,-73.9795802,3.5
416 3rd Ave,40.7431,-73.98032,4.5
913 Broadway,40.7396,-73.9898,3.5
200 5th Ave,40.7418588,-73.9894971,5
116 Lexington Ave,40.742603,-73.982795,3
20 W 23rd St,40.74167,-73.99059,4.5
1 W 8th St,40.73248762,-73.99675311,4
338 3rd Ave,40.7400572,-73.9825272,3.5
184 Lexington Ave,40.74487,-73.98118,3.5
99 1st Ave,40.72658012,-73.98629989,4
101 Lexington Ave,40.742069,-73.982528,3.5
31 E 21st St,40.73964,-73.98847,3.5
110 St Marks Pl,40.72694,-73.98434,4
1 W 3rd St,40.72792031,-73.99487257,3.5
115 E 14th St,40.7342257,-73.9890771,3
113 E 31st St,40.745068,-73.981859,4
242 E 14th St,40.7323,-73.9852,2
66 Madison Ave,40.743633,-73.986121,3.5
22 E 13th St,40.73469,-73.99315,3.5
10 Astor Pl,40.7297944,-73.9922097,3
178 2nd Ave,40.730472,-73.9859,3.5
138 2nd Ave,40.72881821,-73.98725189,4.5
184 2nd Ave,40.73064,-73.98578,4
58 3rd Ave,40.73117,-73.98909,3
97 1st Ave,40.726629,-73.986359,3.5
162 E 25th St,40.74016,-73.98256,3.5
32 St Marks Pl,40.72866,-73.988487,4
451 3rd Ave,40.7438581,-73.9792886,3.5
384 2nd Ave,40.7374085,-73.9812259,3.5
124 University Pl,40.73484,-73.99221,4
310 E 6th St,40.72704534,-73.98793906,3.5
22 E 21st St,40.73944,-73.98913,3.5
96 St Marks Pl,40.727188,-73.984927,4
293 E 10th St,40.727917,-73.982006,3
119 E 27th St,40.7424,-73.98356,3.5
77 St Marks Pl,40.727969,-73.985604,3.5
30 E 30th St,40.74494,-73.98429,4
175 3rd Ave,40.7347899,-73.98587,3
31 St Marks Pl,40.729078,-73.988183,3
395 2nd Ave,40.7378,-73.9812,2.5
257 Park Ave S,40.73863,-73.98727,3
223 1st Ave,40.730968,-73.983215,3
285 3rd Ave,40.738249,-73.983329,3
315 Park Ave S,40.740471,-73.985608,3.5
304 Park Ave S,40.7401583,-73.9869664,3.5
219 E 23rd St,40.73862839,-73.98193359,3.5
338 E 11th St,40.72945,-73.98473,4
93 1st Ave,40.72626,-73.9865,3
510 6th Ave,40.73713,-73.99678,4
11 Madison Ave,40.74179,-73.9871299,4
168 Ave B,40.72727,-73.97987,4.5
147 1st Ave,40.72827,-73.98482,3.5
170 2nd Ave,40.73017829,-73.98623089,4
203 E 26th St,40.74068,-73.98135,4
246 5th Ave,40.74476,-73.98776,3.5
349 E 12th St,40.73039,-73.98381,5
415 2nd Ave,40.7385363,-73.98066452,3.5
504 6th Ave,40.736446,-73.997108,3
238A E 9th St,40.72937181,-73.98790006,3.5
438 E 9th St,40.72746191,-73.98320503,3.5
20 E 17th St,40.73727,-73.99124,3.5
607 2nd Ave,40.74438,-73.9764,3.5
328 E 6th St,40.72674,-73.9872199,4.5
326 E 6th St,40.72666931,-73.98737335,3.5
5 W 8th St,40.7326062,-73.9969262,3
220 3rd Ave,40.73633,-73.98519,2.5
363 3rd Ave,40.74082,-73.98127,3
15 St Marks Pl,40.72936,-73.98884,3.5
841 Broadway,40.73429642,-73.9912194,3
71 2nd Ave,40.7264595,-73.9895782,4
99 Lexington Ave,40.74206,-73.98273,3.5
165 E 33rd St,40.74542284,-73.97914353,4
21 St Marks Pl,40.729127,-73.98857,4
101 University Pl,40.73397384,-73.99241639,4
101 E 13th St,40.7335492,-73.9895675,5
1151 Broadway,40.74427,-73.98907,3.5
214 1st Ave,40.7304699,-73.983,3
31 E 20th St,40.73904037,-73.9888916,3
127 2nd Ave,40.7284584,-73.9881668,4
5 E 3rd St,40.72635,-73.99112,4.5
33 W 26th St,40.74451,-73.99014,4.5
286 1st Ave,40.73304927,-73.98100021,2.5
33 Irving Pl,40.73574654,-73.98785591,2.5
739 Broadway,40.72991189,-73.99285112,3
200 5th Ave,40.74218916,-73.9898861,4
407 Park Ave S,40.74332,-73.98369,5
441 3rd Ave,40.74341,-73.97941,3
201 E 10th St,40.729692,-73.9863881,3.5
32 E 7th St,40.72821,-73.98921,4
37B W 26th St,40.7445738,-73.9904317,3
450 Park Ave S,40.74497,-73.98312,3
174 Lexington Ave,40.7444,-73.98146,3.5
900 Broadway,40.73889,-73.9897,3.5
161 Lexington Ave,40.743887,-73.981197,3.5
125 E 15th St,40.73467636,-73.98773956,2.5
78-80 E 4th St,40.72651888,-73.9904201,3.5
143 1st Ave,40.728137,-73.985134,3.5
206 3rd Ave,40.73596,-73.98546,3
536 E 14th St,40.729499,-73.978765,3.5
32 E 23rd St,40.74043274,-73.98767853,3
56 W 14th St,40.73683929,-73.99634552,3
120 University Pl,40.73473,-73.99231,3.5
144 W 19th St,40.74121,-73.99665,3.5
347 1st Ave,40.73528671,-73.98003387,2.5
60 W 23rd St,40.74252,-73.9923,4
231 1st Ave,40.731155,-73.983039,3.5
160 E 28th St,40.74202347,-73.98137665,3.5
31 3rd Ave,40.72976575,-73.98952782,4
138 2nd Ave,40.72881,-73.98727,3.5
441 E 9th St,40.72752,-73.98304,4
203 E 14th St,40.73332214,-73.9865036,2.5
47 W 14th St,40.7372,-73.99574,2.5
136 University Pl,40.7351842,-73.99189577,4.5
208 W 23rd St,40.7442322,-73.996266,3.5
11 Waverly Pl,40.73015,-73.9941599,3.5
200 5th Ave,40.742344,-73.989952,3.5
431 3rd Ave,40.74339,-73.97961,4
364 3rd Ave,40.74115,-73.98189,3.5
46 W 22nd St,40.7418109,-73.9924289,3.5
160 1st Ave,40.72843537,-73.98445401,3.5
200 5th Ave,40.74197,-73.9895,5
93 1st Ave,40.726322,-73.986648,3.5
238 E 9th St,40.72939173,-73.98791483,2.5
28 E 23rd St,40.74061738,-73.98780358,3.5
545 2nd Ave,40.74248,-73.97779,5
455 Park Ave S,40.74492,-73.98269,3
9 E 17th St,40.73774,-73.99127,3.5
125 E 23rd St,40.73996,-73.98508,3
184 3rd Ave,40.73522,-73.9861,3.5
381 3rd Ave,40.74152,-73.98097,3.5
29 E 28th St,40.74393,-73.98493,3
430 E 14th St,40.7310257,-73.98188782,4
51 Astor Place,40.73031935,-73.99036713,3
109 E 9th St,40.73043,-73.98994,3.5
205-211 5th Ave,40.7419014,-73.9892807,3.5
265 1st Ave,40.732437,-73.982139,2.5
678 6th Ave,40.74163,-73.9933099,3.5
668 6th Ave,40.7413,-73.99359,3.5
47 W 14th St,40.7372,-73.99574,3.5
221 Ave A,40.73026,-73.98083,3.5
233 1st Ave,40.7312,-73.983,3.5
59 W 21st St,40.74157,-73.99337,1.5
37 E 29th St,40.74439264,-73.98432853,4
14 Stuyvesant St,40.7298,-73.98901,3
47 W 14th St,40.7372,-73.99574,2
200 5th Ave,40.74197,-73.9895,3.5
12 W 21st St,40.7406099,-73.99159,4.5
55 E 8th St,40.73117,-73.99353,3
184 1st Ave,40.72941971,-73.98356084,2.5
125 W 26th St,40.7453219,-73.9922953,3.5
10 Union Square E,40.734643,-73.989213,2.5
335 E 27th St,40.73985,-73.97742,4.5
118 St Marks Pl,40.726852,-73.984115,4
299 3rd Ave,40.73907957,-73.9832747,3.5
601 6th Ave,40.73960116,-73.99521668,3.5
590 6th Ave,40.73890517,-73.99544205,4
304 E 6th St,40.72714142,-73.98794131,3.5
149 2nd Ave,40.72953397,-73.98734253,3.5
417 3rd Ave,40.74261,-73.97997,3
688 6th Ave,40.74199,-73.99312,4
225 E 14th St,40.73298,-73.98606,3
175 2nd Ave,40.73067,-73.98643,3.5
184 5th Ave,40.74144,-73.99006,5
824 Broadway,40.73304722,-73.9909386,3.5
641 2nd Ave,40.7453991,-73.9756442,3.5
755 6th Ave,40.74435255,-73.99199244,3.5
168 W 25th St,40.74507523,-73.9944458,4
97 1st Ave,40.72635,-73.986226,4
161 W 23rd St,40.74405289,-73.99481201,2.5
531 2nd Ave,40.74209,-73.97825,3.5
10 E 17th St,40.7374026,-73.9913922,4
18 W 25th St,40.74338367,-73.99016364,3.5
841 Broadway,40.7343094,-73.99101259,3.5
870 Broadway,40.73751,-73.98987,3
69 W 23rd St,40.74273281,-73.99217612,3.5
119 Lexington Ave,40.74268,-73.9822499,3
191 Ave A,40.72901901,-73.98140855,4
214 1st Ave,40.730422,-73.982879,3.5
489 3rd Ave,40.74513,-73.97835,4
117 E 14th St,40.73411152,-73.98899987,2.5
18 E 14th St,40.73529,-73.99285,3.5
93 1st Ave,40.726322,-73.986648,2.5
145 4th Ave,40.73412,-73.989598,4.5
411 3rd Ave,40.742366,-73.980186,3
184 1st Ave,40.72942,-73.98357,3.5
81 2nd Ave,40.72672,-73.9894,4
174 5th Ave,40.74114,-73.99011,3.5
26 E 1st Ave,40.73202048,-73.99096332,5
11 Madison Ave,40.74154287,-73.98760187,5
493 2nd Ave,40.74094,-73.97891,3
650 Broadway,40.72667,-73.99529,3
211 E 14th St,40.73317,-73.98616,2.5
114 4th Ave,40.73268,-73.99025,4
24 E 23rd St,40.74056,-73.98799,3.5
29 W 26th St,40.74368049,-73.9904952,3.5
246 5th Ave,40.7447398,-73.98726,4
24 E 17th St,40.7371677,-73.990843,3.5
60 Madison Ave,40.7432981,-73.9864073,3.5
142 2nd Ave,40.728873,-73.987257,3.5
83 St Marks Pl,40.72778,-73.9854299,3.5
212 Ave B,40.728702,-73.978828,4
78 W 11th St,40.7352,-73.99808,4
47 W 8th St,40.73329,-73.99852,4
133 W 3rd St,40.73097,-74.00072,3.5
120 Macdougal St,40.72986,-74.00049,4
31 W 8th St,40.7330751,-73.99799619,3.5
28 W 8th St,40.7327981,-73.9978351,4
50 Washington Sq S,40.73083861,-73.9986378,4.5
462 6th Ave,40.7354,-73.99791,4.5
58 W 8th St,40.73324539,-73.99910375,4.5
127 Macdougal St,40.73056541,-74.00015507,4
61 W 8th St,40.7335,-73.99907,4
144 W 4th St,40.73133988,-74.00051026,4
90 W 3rd St,40.72986,-73.99932,4
73 W 11th St,40.73540878,-73.99772644,4
498 6th Ave,40.736282,-73.9972,4.5
149 W 4th St,40.7316,-74.00049,3.5
313 6th Ave,40.731,-74.00198,4
546 Laguardia Pl,40.7289699,-73.99837,4
52 Greenwich Ave,40.7358,-74.00036,4
22 Jones St,40.7317819,-74.0025704,5
85 Washington Pl,40.7322,-74.00003,4
13 Carmine St,40.73059,-74.00239,4.5
172 Waverly Pl,40.73399,-74.00137,4
117 Macdougal St,40.73021,-74.00058,3.5
88 W 3rd St,40.7297821,-73.9992218,4.5
183 W 10th St,40.73438421,-74.002701,4
271 Bleecker St,40.73154,-74.00293,4
469 6th Ave,40.73568,-73.99837,4
111 MacDougal St,40.72996,-74.00066,3.5
305 Bleecker St,40.7326925,-74.0036155,3.5
241 Sullivan St,40.72992,-73.99927,4
70 7th Ave S,40.73197,-74.00398,4
115 MacDougal St,40.73019,-74.00068,3.5
118 W 3rd St,40.73046,-74.00037,4
43 Carmine St,40.730055,-74.0036162,4
235 Bleecker St,40.7306,-74.00252,4.5
227 Sullivan St,40.7296503,-73.9995577,3.5
262 Bleecker St,40.73115,-74.00319,4
26 Carmine St,40.73014,-74.0027099,4.5
126 Macdougal St,40.72997,-74.0002,4
121 W 10th St,40.73474009,-73.99958517,4
241 Mulberry St,40.722892,-73.99617,5
18 Cornelia St,40.7314099,-74.00197,4
39 Greenwich Ave,40.73539,-74.00057,4
141 W 10th St,40.73465,-74.00086,3.5
124 Macdougal St,40.72991,-74.00025,3.5
18 Greenwich Ave,40.7347241,-73.9997973,3.5
547 Lenox Ave,40.81591,-73.93987,3.5
567 Lenox Ave,40.81662,-73.93935,5
3424 Broadway,40.82283729,-73.95277096,3
4193 Broadway,40.84807,-73.93803,5
4384 Broadway,40.854478,-73.933486,4
1559 St Nicholas Ave,40.85357,-73.93085,5
2647 Frederick Douglass Blvd,40.820644,-73.943923,4
3628 Broadway,40.829122,-73.948057,3.5
1 Bennett Ave,40.850719,-73.936309,4
4055 Broadway,40.84307,-73.9394,4.5
3394 Broadway,40.8217822,-73.95365641,4.5
1624 Amsterdam Ave,40.82222805,-73.94997907,3.5
1685 Amsterdam Ave,40.8240585,-73.9482574,3.5
1830 Amsterdam Ave,40.8289,-73.94516,5
398 W 145th St,40.82424111,-73.94521614,3.5
2531 Frederick Douglass Blvd,40.81691,-73.94665,4
3572 Broadway,40.82739,-73.94942,4
4141 Broadway,40.84651,-73.93882,4
3163 Broadway,40.8149986,-73.9592896,3.5
339 E 108th St,40.7912288,-73.9395386,4.5
704 W 177th St,40.84757494,-73.93843095,4.5
1588 Amsterdam Ave,40.8212837,-73.9506657,3.5
1345 Amsterdam Ave,40.81358337,-73.95580292,4
1522 Amsterdam Ave,40.81914,-73.95229,4
3956 Broadway,40.8394855,-73.9405671,3
486 Malcolm X Blvd,40.81338,-73.94105,3.5
110 W 145th St,40.8205004,-73.9367536,4
4160 Broadway,40.84699,-73.93788,4
829 W 181st St,40.85140993,-73.93956046,4
3395 Broadway,40.82189,-73.9541,4
741 Saint Nicholas Ave,40.825565,-73.943893,4.5
2546 7th Ave,40.82336079,-73.9381812,3.5
3341 Broadway,40.82051,-73.95534,3.5
1504 Amsterdam Ave,40.81852,-73.95275,3.5
100 W 143rd St,40.81918,-73.93763,3.5
63 Mc Combs Pl,40.82613218,-73.93895531,4
3409 Broadway,40.822491,-73.953838,3.5
1390 St Nicholas Ave,40.84836,-73.9342099,3
2738 Frederick Douglass Blvd,40.823066,-73.941345,4
3666 Broadway,40.83041,-73.94722,4
465 W 125th St,40.81321716,-73.95570374,3.5
4165 Broadway,40.84713,-73.93837,4
3533 Broadway,40.8262,-73.95094,2.5
3570 Broadway,40.82733991,-73.94947659,4
341 Lenox Ave,40.8092674,-73.9445031,2.5
285 Saint Nicholas Ave,40.81035,-73.95312,5
3623 Broadway,40.82918684,-73.94878285,4.5
