Rue de Vaugirard,secondary,48.8437624,2.3153174
Rue de la Renardière,residential,48.8785388,2.4652116
Rue Marcel Dassault,residential,48.8358669,2.2540502
Rue de la Redoute,residential,48.8782689,2.4608064
Rue du Val de Marne,residential,48.8160932,2.3450450
Avenue Franklin Delano Roosevelt,tertiary,48.8686988,2.3101336
Rue Royale,secondary,48.8667922,2.3220888
Rue Émile Dubois,residential,48.8314290,2.3380378
Boulevard Gabriel Péri,primary,48.8791378,2.4583450
Place du Palais Royal,residential,48.8624734,2.3362508
Avenue Victor et Hélène Basch,residential,48.8188715,2.2920171
Rue d'Ouessant,residential,48.8495305,2.2985374
Rue du 14 Juillet 1789,residential,48.8793261,2.4657527
Rue du Pinacle,residential,48.8726245,2.4180310
Rue Magenta,residential,48.9011050,2.3894694
Rue du Buisson Saint-Louis,residential,48.8730381,2.3745838
Rue des Hanots,residential,48.8724538,2.4472591
Rue d'Estienne d'Orves,residential,48.8719851,2.4483801
Rue Jean-Baptiste Lamarck,residential,48.8713137,2.4500527
Allée de Longchamp,primary,48.8635700,2.2389766
Rue Barbanègre,residential,48.8916607,2.3823987
Rue de Nantes,residential,48.8908729,2.3838666
Rue de Neuilly,tertiary,48.8834936,2.4652480
Allée de Longchamp,primary,48.8636437,2.2394854
Chemin de la Ruelle Boissiere,residential,48.8802952,2.4665678
Rue Franklin,residential,48.8885202,2.4024936
Rue Linois,tertiary,48.8468082,2.2855765
Allée du Platane,residential,48.8191756,2.2843263
Avenue de Villiers,secondary,48.8855886,2.2921847
Avenue du Général Leclerc,primary,48.8328961,2.2413895
Rue Elsa Triolet,tertiary,48.8847867,2.4648083
Rue de Neuilly,residential,48.8847162,2.4646211
Rue Messier,residential,48.8337827,2.3380526
Rue de La Belle Feuille,residential,48.8370411,2.2436520
Rue Marceau,residential,48.9019160,2.3429476
Rue Galliéni,tertiary,48.8381615,2.2524300
Rue de Neuilly,residential,48.8854698,2.4619126
Rue des Vinaigriers,residential,48.8731936,2.3601837
Rue de Brément,secondary,48.8876873,2.4635141
Rue Eugène Blot,residential,48.8480071,2.4235138
Rue des Vinaigriers,residential,48.8731839,2.3603654
Rue du Ruisseau,residential,48.8914223,2.3396901
Rue Lechapelais,residential,48.8861772,2.3259239
Rue du 29 Juillet,residential,48.8644540,2.3301511
Rue des Saules,residential,48.8896755,2.3402081
Rue Colette Audry,residential,48.8842592,2.4056779
Rue de Brément,secondary,48.8880524,2.4618292
Rue Larmeroux,secondary,48.8169299,2.2810970
Rue Sadi Carnot,tertiary,48.8662098,2.4178708
