South Lochnay Place,32.1106058,-110.7900385,residential,175377168,
North el Camino del Norte,32.2279311,-110.9116904,residential,175287427,
South Melpomene Way,32.1590750,-110.7518120,residential,175115068,
North Houghton Road,32.2821345,-110.7724504,tertiary,175377222,
North Shannon Road,32.3164190,-111.0291520,residential,175115079,
North Hidden Cove Place,32.2818079,-110.7695582,residential,175377244,
East Tanque Verde Road,32.2581794,-110.7998520,secondary,5956438879,
East Drexel Road,32.1486242,-110.9540355,tertiary,3421504676,
North Sunnywood Place,32.2829758,-110.7685218,residential,175377262,
East Dunsmore Place,32.2830123,-110.7662336,residential,175377271,
n/a,32.1994271,-110.9780972,secondary_link,6237370472,
West Saint Mary's Road,32.2288464,-110.9989202,secondary,361584455,
South Livingston Drive,32.1559090,-111.0015145,residential,175377324,
South Oakhaven Drive,32.1551691,-111.0029398,residential,175377326,
North Centre Court Drive,32.2563343,-110.9812929,residential,175377354,
North Malibu Drive,32.2563308,-110.9806478,residential,175377360,
North 14th Avenue,32.2563308,-110.9802031,residential,175377362,
North Golden Eagle Drive,32.3166004,-110.8431262,residential,175377370,
South Santa Cruz Lane,32.1979383,-110.9863216,residential,1218271060,
East 5th Street,32.2289110,-110.8611958,tertiary,175377453,
East 3rd Street,32.2317103,-110.8611884,residential,175377456,
Via Cornucopia,32.2492299,-110.8308668,residential,175377465,
Camino de Querabi,32.2501669,-110.8308913,residential,175377469,
East Prospect Lane,32.2837864,-110.7487515,residential,175377477,
East Ammon Place,32.2847368,-110.7487570,residential,175377481,
North Paseo Otono,32.3129257,-110.8521407,residential,175462243,
East Fairmount Street,32.2398044,-110.9059351,residential,175377500,
East Lee Street,32.2416123,-110.9059616,residential,175377503,
North Igo Way,32.2340792,-110.7982838,residential,175377556,
West Calle Sombrero,32.2020718,-111.0070401,residential,175377682,
North Stone Avenue,32.2738374,-110.9721190,tertiary,175377702,
Amphitheatre Drive,32.2740236,-110.9689187,residential,175377704,
North Hacienda del Sol Road,32.3089103,-110.9081579,tertiary,2939948422,
n/a,32.3099257,-110.9095665,secondary_link,2939948424,
East Timrod Street,32.2153955,-110.7380789,residential,175549681,
South Wilmot Road,32.1776799,-110.8580366,residential,1716257360,
West University Boulevard,32.2316045,-110.9748508,residential,175287549,
East Quijota Boulevard,32.1777222,-110.8579738,residential,1716257363,
West Redondo Drive,32.2560422,-110.9818963,residential,175377912,
West Balboa Avenue,32.2572255,-110.9819009,residential,175377914,
East Sunrise View Drive,32.2014037,-110.7575840,residential,175377928,
North Tanuri Drive,32.2772312,-110.8583484,residential,175377944,
West Wa:k Lane,32.0953648,-111.0089319,residential,175115801,
I-10,32.1981891,-110.9779330,secondary,175115813,
n/a,32.1587020,-110.9959969,residential,175377960,
n/a,32.1849050,-110.9364814,residential,2500071055,
East Parkside Drive,32.1856135,-110.9360985,residential,2500071062,
East 36th Street,32.1923962,-110.9435561,tertiary,2500071075,
South Cherrybell Stravenue,32.2010201,-110.9437906,residential,2500071076,
North Carrywood Drive,32.2686842,-110.8998697,residential,175378094,
n/a,32.1945701,-110.9935160,residential,175115967,
n/a,32.1941570,-110.9931083,residential,175115968,
n/a,32.1941480,-110.9930064,residential,175115970,
n/a,32.1945883,-110.9922017,residential,175115978,
n/a,32.1951467,-110.9921803,residential,175115981,
n/a,32.1956052,-110.9921749,residential,175115986,
n/a,32.1936168,-110.9933283,residential,175115995,
n/a,32.1936259,-110.9934195,residential,175115996,
n/a,32.1951194,-110.9940525,residential,175115999,
n/a,32.1978749,-110.9935589,residential,175116042,
East Los Reales Road,32.1197103,-110.8650658,residential,2262044449,
East Camino Boleadoras,32.1199396,-110.8579709,residential,2262044454,
South Rincon Ridge Drive,32.1201969,-110.8634853,residential,2262044463,
South Millers Tale Drive,32.1203628,-110.8657266,residential,2262044464,
South Monks Tale Drive,32.1208019,-110.8664891,residential,2262044470,
South Rincon Ridge Drive,32.1209392,-110.8638926,residential,2262044473,
East House Rock Lane,32.1209424,-110.8611136,residential,2262044474,
South Parsons Tale Drive,32.1212312,-110.8671852,residential,2262044475,
South Millers Tale Drive,32.1212830,-110.8649396,residential,2262044479,
South Rincon Ridge Drive,32.1215862,-110.8637724,residential,2262044485,
East Window Ridge Lane,32.1217181,-110.8611136,residential,2262044495,
East Franklin Tale Drive,32.1217831,-110.8656334,residential,2262044497,
South Via Bombachas,32.1193038,-110.8510932,residential,5952853989,
South Rincon Ridge Drive,32.1222538,-110.8637799,residential,2262044521,
East Franklin Tale Drive,32.1222802,-110.8666459,residential,2262044523,
South Vuelta De Tranquilidad,32.1228061,-110.8698633,residential,2262044538,
Camino De La Aspiracion,32.1228209,-110.8688000,residential,2262044539,
East Chaucers Drive,32.1228646,-110.8681661,residential,2262044540,
East Chaucers Drive,32.1228814,-110.8675501,residential,2262044541,
South Red Maids Drive,32.1234358,-110.8813052,residential,2262044567,
East Science Park Drive,32.1052676,-110.8349662,tertiary,175116184,
Holiday Boulevard,32.1801830,-110.9947936,residential,5037363098,
East Surrey Trail,32.2957394,-110.8134334,residential,175506074,
West San Xavier Road,32.1032344,-111.0030086,tertiary,175378354,
South Oidak Wo:g,32.1083759,-111.0029209,residential,175378357,
South Vuelta De Tranquilidad,32.1235599,-110.8699873,residential,2262044598,
East Avocet Drive,32.1235704,-110.8587290,residential,2262044602,
South Wilmot Road,32.1235911,-110.8579677,tertiary,2262044603,
South Avenida Del Recuerdo,32.1236549,-110.8691185,residential,2262044613,
East Science Park Drive,32.0915092,-110.8138729,residential,175116230,
South Gatwick Drive,32.1687025,-110.8013657,residential,175378376,
East Science Park Drive,32.0914979,-110.8123681,residential,175116235,
South Beavertail Lane,32.1238571,-110.8861311,residential,2262044622,
South Gull Lane,32.1239346,-110.8621764,residential,2262044628,
South Calypso Court,32.1239447,-110.8870263,residential,2262044631,
East Bramble Street,32.1239568,-110.8613868,residential,2262044639,
East Bramble Street,32.1239875,-110.8596650,residential,2262044647,
West Kennington Avenue,32.1545793,-110.9959192,residential,175378408,
West Argyle Avenue,32.1531463,-110.9958625,residential,175378412,
South Sweetbush Avenue,32.1241154,-110.8880499,residential,2262044662,
South Camino De Albergue,32.1242095,-110.8692546,residential,2262044669,
West Islington Avenue,32.1505201,-110.9964749,residential,175378438,
West San Serafin Drive,32.2007251,-111.0262770,residential,175378451,
South Marmora Avenue,32.1998081,-111.0254006,residential,175378454,
West San Juan Terrace,32.1995193,-111.0233041,residential,175378457,
West San Juan Terrace,32.1995039,-111.0220809,residential,175378459,
East Camino Del Agua,32.1245932,-110.8693024,residential,2262044700,
West San Juan Terrace,32.1995273,-111.0211388,residential,175378461,
West San Juan Terrace,32.1995423,-111.0205020,residential,175378464,
South Sahuara Avenue,32.2054438,-110.8665136,residential,1717833761,
South Harrier Loop,32.1248194,-110.8634085,residential,2262044711,
South Filaree Place,32.1249322,-110.8896018,residential,2262044714,
East Chickweed Drive,32.1250072,-110.8853493,residential,2262044716,
South Wilmot Road,32.2010406,-110.8578499,secondary,1717833775,
East Camino Del Animo,32.1251382,-110.8692972,residential,2262044725,
South Avenida Del Recuerdo,32.1251408,-110.8686198,residential,2262044727,
East Camino Del Animo,32.1251837,-110.8697573,residential,2262044729,
East Camino Del Animo,32.1252200,-110.8703956,residential,2262044733,
East Camino Del Animo,32.1252150,-110.8707786,residential,2262044734,
North Drake Place,32.2846698,-110.7625850,residential,175378497,
South Brickellbush Lane,32.1252429,-110.8830801,residential,2262044738,
North Armada Avenue,32.2847061,-110.7602032,residential,175378499,
South Silverweed Lane,32.1252428,-110.8904724,residential,2262044740,
North Kain Avenue,32.2971738,-111.0205861,residential,175378504,
East Stonechat Drive,32.1254225,-110.8612411,residential,2262044748,
South Beavertail Lane,32.1254468,-110.8850420,residential,2262044749,
East Curlew Lane,32.1254638,-110.8668162,residential,2262044751,
South Avenida Del Recuerdo,32.1256419,-110.8686460,residential,2262044764,
East Benson Highway,32.1615172,-110.9328691,secondary,3354923102,
South Bittercress Road,32.1257195,-110.8855919,residential,2262044773,
South Brickellbush Lane,32.1257390,-110.8825807,residential,2262044774,
East Chickweed Drive,32.1257572,-110.8869483,residential,2262044775,
East Curlew Lane,32.1258833,-110.8660289,residential,2262044778,
