Rue du Château Landon,48.8802416,2.3622501,tertiary,94112319,
Rue du Faubourg Saint-Martin,48.8789295,2.3623042,secondary,94112321,
Rue des Laitières,48.8488910,2.4267174,residential,243896554,
Avenue de la Résistance,48.8618654,2.4370526,secondary,370149965,
Quai Jean Compagnon,48.8195330,2.3982355,primary,332270167,
Quai Jean Compagnon,48.8185082,2.4004291,primary,332270174,
Rue de Sèvres,48.8452898,2.3114708,secondary,202771066,
Place Jean Coquelin,48.8961245,2.4607872,tertiary,416344407,
Rue Hégésippe Moreau,48.8871750,2.3271552,residential,260418666,
Boulevard Berthier,48.8882247,2.3002323,primary,6307711638,
Rue des Bergers,48.8415611,2.2799729,residential,116132518,
Boulevard Gabriel Péri,48.8191936,2.3029604,secondary,3609463490,
Rue des Maraîchers,48.8525139,2.4067009,residential,418054603,
Boulevard Gabriel Péri,48.8191935,2.3028838,secondary,3609463492,
Rue Joseph Liouville,48.8449317,2.2976397,residential,682363597,
Place du Maroc,48.8864249,2.3691574,tertiary,883296977,
n/a,48.8312907,2.2672411,residential,5790632659,
Avenue Pierre Larousse,48.8222496,2.3036487,secondary,277762528,
Boulevard de Strasbourg,48.8752539,2.3575257,residential,2549984377,
Boulevard de Strasbourg,48.8756302,2.3576784,residential,2549984378,
n/a,48.8335952,2.2672317,residential,5790632680,
Rue du Chemin Vert,48.8569394,2.3682244,tertiary,1588595435,
Rue du Chemin Vert,48.8571169,2.3688565,tertiary,1588595442,
Cours la Reine,48.8649110,2.3103202,residential,25667837,
Impasse Larmeroux,48.8185036,2.2850183,residential,622463745,
Rue Ramponeau,48.8715607,2.3810790,residential,174983938,
Rue Barbès,48.8181177,2.3743339,secondary,677776132,
Pont d'Iéna,48.8593587,2.2928961,primary,177212198,
Rue Ganneron,48.8867485,2.3277884,residential,94243623,
Rue Cavallotti,48.8863200,2.3281886,residential,94243625,
Rue du 8 Mai 1945,48.8762381,2.3580714,secondary,2549984393,
Rue Vercingétorix,48.8301485,2.3076050,tertiary,5773547318,
Place du 25 Août 1944,48.8227744,2.3255284,primary,5222566729,
Rue Mendelssohn,48.8558928,2.4102993,residential,1089076049,
Rue Léontine,48.8434294,2.2785263,residential,116132694,
Rue Gutenberg,48.8428185,2.2800120,residential,116132695,
Rue du Professeur Florian Delbarre,48.8398513,2.2717593,residential,5594286970,
Rue François Arago,48.8543302,2.4275308,residential,414714758,
Rue Kenny Clarke,48.8541116,2.4266715,residential,414714759,
Rue Kenny Clarke,48.8530641,2.4269049,residential,414714761,
Rue Yves Kermen,48.8299612,2.2353600,tertiary,366218134,
Rue Didot,48.8283807,2.3160628,tertiary,64621469,
Boulevard Victor Hugo,48.9012495,2.3165984,secondary,1387269041,
Rue Halévy,48.8714680,2.3324822,secondary,1387269068,
Avenue de Gravelle,48.8232781,2.4303007,tertiary,340397009,
Rue Charles Baudelaire,48.8489975,2.3764611,residential,65276882,
Rue Boulitte,48.8282166,2.3170147,residential,64621532,
Rue Didot,48.8285906,2.3163735,tertiary,64621533,
Avenue d'Ivry,48.8229929,2.3663429,secondary,253318996,
Rue Henri Savignac,48.8222346,2.2322805,residential,4651090434,
Rue Troyon,48.8222369,2.2322006,primary,4651090432,
Boulevard Saint-Germain,48.8539513,2.3327145,primary,25253723,
Rue Henri Savignac,48.8222019,2.2323633,residential,4651090433,
Rue Yves Kermen,48.8307917,2.2347077,tertiary,366218297,
Passage Victor Marchand,48.8287643,2.3426946,tertiary,250350656,
Boulevard Diderot,48.8460755,2.3756897,secondary,340394507,
Avenue de la Porte de La Chapelle,48.9015626,2.3584643,primary,3036785846,
Rue de l'Aqueduc,48.8808080,2.3605523,residential,94112844,
Rue de l'Aqueduc,48.8813795,2.3617754,residential,94112845,
Rue du Château Landon,48.8819114,2.3629175,tertiary,94112846,
Rue Legendre,48.8919306,2.3261795,residential,176950353,
Rue Sesto Fiorentino,48.8633801,2.4168425,residential,559811681,
Rue Gutenberg,48.8435277,2.2806782,residential,116132962,
Avenue du Général de Gaulle,48.8630501,2.4164179,tertiary,559811687,
Rue de Prague,48.8490555,2.3759616,residential,65277086,
Rue Jouye Rouve,48.8719072,2.3826797,residential,174984373,
Rue Jouye Rouve,48.8720255,2.3831988,residential,174984375,
n/a,48.8899028,2.2384046,secondary,1742867658,
Rue Horace Vernet,48.8261155,2.2737546,residential,471110794,
Avenue Philippe Auguste,48.8579870,2.3899471,secondary,560860385,
Boulevard de Charonne,48.8583367,2.3896567,primary,560860390,
