Country Club Drive North,39.6995021,-75.7711546,residential,178658185,
n/a,39.6803710,-75.7305440,tertiary_link,2157550493,
Ogletown Road,39.6851958,-75.7339509,primary,534486122,
Wyncliff Lane,39.6995348,-75.7488114,residential,178724074,
Queen Marys Drive,39.6858551,-75.7828466,residential,178658605,
West Main Street,39.6850822,-75.7617404,primary,178658720,
Dallam Road,39.6836189,-75.7626193,residential,178658722,
Cheltenham Road,39.6826189,-75.7632426,residential,178658724,
Briar Lane,39.6800603,-75.7647586,residential,178658730,
Heather Court,39.6910997,-75.7630283,residential,178691514,
Christina Mill Drive,39.6695410,-75.7744655,residential,178724314,
n/a,39.6605997,-75.7507347,residential,1559404085,
Panorama Drive,39.6889058,-75.7810840,residential,178691762,
Capitol Trail,39.6916060,-75.7258707,primary,178659073,
Jamison Street,39.6741590,-75.7239560,residential,178685227,
West Galloway Court,39.6759930,-75.7853210,residential,178691957,
North College Avenue,39.6868840,-75.7545670,residential,178626528,
Center Street,39.6847350,-75.7486750,residential,178692095,
Apple Road,39.6776529,-75.7621021,residential,178626566,
Brook Drive,39.6574418,-75.7530279,residential,178626577,
Brook Drive,39.6574600,-75.7528700,residential,178626579,
West Chestnut Hill Road,39.6548570,-75.7525500,tertiary,178626582,
West Chestnut Hill Road,39.6547020,-75.7527730,tertiary,178626584,
Healthy Way,39.6658615,-75.7532633,residential,2652119077,
Healthy Way,39.6658757,-75.7530654,residential,2652119085,
North Wynwyd Drive,39.6867592,-75.7788399,residential,178724933,
Victoria Court,39.6809675,-75.7466429,residential,3642368094,
Victoria Court,39.6812569,-75.7466843,residential,3642368096,
Victoria Court,39.6815431,-75.7467252,residential,3642368098,
Farnsworth Road,39.6735831,-75.7302606,residential,178725026,
Westfield Circle,39.6737283,-75.7725578,residential,178692454,
n/a,39.6866592,-75.7354233,primary_link,178725291,
Woodlawn Avenue,39.6871045,-75.7346172,residential,178725294,
Marrows Road,39.6823671,-75.7314847,tertiary,1043898934,
Marrows Road,39.6826616,-75.7316215,tertiary,1043898950,
Kells Avenue,39.6733181,-75.7473557,residential,178692703,
n/a,39.6723978,-75.7473333,residential,178692705,
Shenandoah Drive,39.6929770,-75.7367580,residential,178660000,
Fall Brooke Road,39.6928373,-75.7374643,residential,178660003,
Nonantum Drive,39.6924110,-75.7394500,residential,178660005,
Curtis Lane,39.6911940,-75.7489563,residential,178660014,
Paper Mill Road,39.6912050,-75.7495130,primary,178660016,
n/a,39.6668903,-75.7529267,residential,2652119756,
n/a,39.6670955,-75.7532641,residential,2652119769,
University Drive,39.6553828,-75.7699359,residential,178627350,
South Main Street,39.6820302,-75.7573897,primary,178725753,
South Main Street,39.6812609,-75.7582756,primary,178725755,
Elkton Road,39.6748770,-75.7656857,primary,178725759,
Suburban Drive,39.6673726,-75.7739685,residential,178725767,
South Main Street,39.6794740,-75.7601250,primary,178725791,
South Main Street,39.6768222,-75.7631132,primary,178725792,
Elkton Road,39.6742622,-75.7660969,primary,178725794,
Elkton Road,39.6733354,-75.7671023,primary,178725796,
Elkton Road,39.6720710,-75.7685267,primary,178725798,
Marrows Road,39.6702521,-75.7276004,tertiary,2730370013,
Pickett Lane,39.6791241,-75.7759350,residential,178660613,
Rahway Drive,39.6786540,-75.7801220,residential,178660616,
King William Street,39.6768726,-75.7831290,residential,1594107158,
Ritter Lane,39.6718370,-75.7593982,residential,178726260,
Timberline Drive,39.6887420,-75.7782705,residential,178674587,
Radcliffe Drive,39.6844734,-75.7708690,residential,178660789,
Dallam Road,39.6842185,-75.7725433,residential,178660796,
Amherst Drive,39.6834972,-75.7735420,residential,178660799,
Vassar Drive,39.6829688,-75.7748019,residential,178660805,
Kensington Lane,39.6635780,-75.7353991,residential,178660824,
Otts Chapel Road,39.6509250,-75.7801880,secondary,178628216,
South Main Street,39.6758730,-75.7642536,primary,5194393226,
South Main Street,39.6786726,-75.7611247,primary,6270559912,
Capitol Trail,39.6902710,-75.7300990,primary,178693827,
Woodlawn Avenue,39.6887710,-75.7293190,residential,178693830,
Barksdale Road,39.6794200,-75.7653933,tertiary,1594140362,
North College Avenue,39.6829966,-75.7540712,residential,178661146,
West Main Street,39.6831040,-75.7565767,primary,178661176,
West Main Street,39.6840709,-75.7590810,primary,178661178,
Marrows Road,39.6835185,-75.7320395,tertiary,1513695095,
South College Avenue,39.6671490,-75.7529650,primary,178694059,
Stoney Brae Road,39.7007480,-75.7248710,residential,178661557,
Possum Park Road,39.7012146,-75.7267216,primary,178661563,
New London Road,39.6845301,-75.7575391,primary,178661784,
Ogletown Road,39.6845177,-75.7365983,primary,178629029,
Marrows Road,39.6626209,-75.7263620,tertiary,178629035,
Marrows Road,39.6641722,-75.7268119,tertiary,178727357,
Marrows Road,39.6701610,-75.7275864,tertiary,178727359,
Marrows Road,39.6709832,-75.7277468,tertiary,178727360,
Marrows Road,39.6770372,-75.7290438,tertiary,178727370,
Wyoming Road,39.6801293,-75.7304336,tertiary,178727372,
Marrows Road,39.6820607,-75.7313394,tertiary,178727375,
Marrows Road,39.6837582,-75.7321577,tertiary,178727378,
Manfield Road,39.6612055,-75.7259486,residential,178727384,
Shull Drive,39.6674889,-75.7649351,residential,178727694,
Alexandria Drive,39.6672769,-75.7694445,residential,178727698,
Marrows Road,39.6843115,-75.7324111,tertiary,1321151564,
Whitechapel Drive,39.6741380,-75.7325660,residential,178662690,
Witherspoon Lane,39.6734119,-75.7323757,residential,178662694,
Cambridge Drive,39.6956170,-75.7697515,residential,178662802,
Country Club Drive North,39.6964926,-75.7731880,residential,178662816,
North Chapel Street,39.6857882,-75.7460539,primary,178662847,
North Chapel Street,39.6860930,-75.7461369,primary,178662849,
n/a,39.6948047,-75.7481199,residential,178630154,
n/a,39.6616874,-75.7499028,residential,1158065682,
O'Daniel Avenue,39.6745539,-75.7716609,residential,178674969,
Kenmar Drive,39.6615497,-75.7291504,residential,178695945,
Kenmar Drive,39.6600840,-75.7286459,residential,178695948,
Marrows Road,39.6854563,-75.7328713,tertiary,620736362,
Arbour Drive,39.6566440,-75.7638520,residential,178653159,
Possum Park Road,39.7015837,-75.7271427,primary,178663368,
Sincock Lane,39.6587353,-75.7457893,residential,178696201,
n/a,39.6579600,-75.7483333,tertiary,620704016,
n/a,39.6578337,-75.7481241,tertiary,620704035,
Mercer Drive,39.6677700,-75.7284360,residential,178729314,
Quincy Drive,39.6761460,-75.7668969,residential,3680973194,
Capitol Trail,39.6907180,-75.7286260,primary,178713330,
Woodlawn Avenue,39.6892270,-75.7278330,residential,178713331,
Sypherd Drive,39.6818715,-75.7636769,residential,178658726,
Colonial Court,39.6774419,-75.7719071,residential,178663937,
Chaucer Drive,39.6708280,-75.7296270,residential,178729559,
Chaucer Drive,39.6718830,-75.7298550,residential,178729561,
Chaucer Drive,39.6708850,-75.7286980,residential,178729575,
Manfield Road,39.6619817,-75.7261654,residential,2780744329,
New London Road,39.6830012,-75.7561863,primary,2114990826,
Cannons Way,39.6569473,-75.7476558,residential,587674396,
Wilkerdean Drive West,39.6930770,-75.7407220,residential,178697005,
Kenmar Drive,39.6614915,-75.7301041,residential,178729838,
Kenmar Drive,39.6598028,-75.7295304,residential,178729839,
Nottingham Road,39.6930320,-75.7829111,primary,1680389020,
Science Boulevard,39.6654383,-75.7593292,residential,2652331505,
Old East Chestnut Hill Road,39.6577971,-75.7484339,tertiary,178631648,
Ogletown Road,39.6844888,-75.7367593,primary,620737645,
East Delaware Avenue,39.6821101,-75.7436103,primary,3640983658,
n/a,39.6676636,-75.7789127,residential,3659101038,
Hullihen Drive,39.6802240,-75.7677463,residential,178730140,
Ogletown Road,39.6844351,-75.7365876,primary,620737760,
East Main Street,39.6839458,-75.7416474,primary,2598319339,
Cannons Way,39.6578584,-75.7478469,residential,178664798,
Durham Court,39.6750463,-75.7251578,residential,178632096,
Elkton Road,39.6715033,-75.7691785,primary,178632100,
New Street,39.6856327,-75.7471877,residential,178730479,
Bobby Drive,39.6566105,-75.7423402,residential,178742844,
Argyle Road,39.6604545,-75.7393819,residential,178730586,
Argyle Road,39.6580145,-75.7426472,residential,178730599,
Willa Road,39.6715360,-75.7632753,residential,178665154,
Apple Road,39.6774207,-75.7617899,residential,6283900653,
Elkton Road,39.6696241,-75.7716262,primary,5194266425,
n/a,39.6672965,-75.7529789,residential,6093256608,
Marrows Road,39.6847455,-75.7326139,tertiary,2595108889,
New Street,39.6853556,-75.7487585,residential,178698483,
East Main Street,39.6842102,-75.7389730,primary,178633037,
Capitol Trail,39.6858097,-75.7367709,primary,178633048,
South College Avenue,39.6830120,-75.7536282,primary,178633083,
Academy Street,39.6833442,-75.7493618,residential,178633085,
Center Street,39.6834183,-75.7484111,residential,178633086,
Haines Street,39.6834897,-75.7474942,residential,178633087,
Choate Street,39.6835500,-75.7467191,residential,178633088,
South Chapel Street,39.6836408,-75.7455349,primary,178633089,
East Main Street,39.6839130,-75.7420580,primary,178633091,
East Main Street,39.6842760,-75.7383260,primary,178633095,
South College Avenue,39.6630110,-75.7524299,primary,1711421841,
n/a,39.6783910,-75.7626496,tertiary_link,6283770279,
Manfield Road,39.6581330,-75.7232100,residential,178731442,
Old Newark Road,39.6735352,-75.7258166,tertiary,178633149,
Elliot Street,39.6740100,-75.7259030,residential,178633150,
Gilbert Court,39.6747093,-75.7259714,residential,178633151,
Durham Court,39.6751671,-75.7258358,residential,178633153,
South College Avenue,39.6632372,-75.7524555,primary,1711421897,
Chaucer Drive,39.6711000,-75.7268400,residential,178731468,
Chaucer Drive,39.6732660,-75.7234890,residential,178731478,
Discovery Boulevard,39.6633669,-75.7524727,residential,1711421934,
South Main Street,39.6790233,-75.7606172,primary,6283770391,
Healthy Way,39.6657931,-75.7527840,residential,1711422068,
Healthy Way,39.6660564,-75.7528066,residential,1711422086,
n/a,39.6521479,-75.7805145,secondary_link,5994986127,
Orchard Road,39.6735390,-75.7567550,residential,178666143,
