118,6 rue Saint-Marc,48.8704176,2.3420539,4.0,€€,26039856,25207313,0.266379262216
119,44 rue Damrémont,48.88981,2.33383,4.5,€€€,178878314,24911755,0.442499266326
120,1 rue Sedaine,48.8554685486,2.37082493262,4.0,€€,151362735,431394191,0.442898534184
121,62 rue du Roi de Sicile,48.85690745,2.35591368752,3.5,€€,26400987,26401643,0.1493840639
122,4 rue Saussier-Leroy,48.8792894,2.2967452,3.5,€€€,27235501,235388731,0.0918071152745
123,108 rue Saint Lazare,48.8755965147,2.32529720979,4.5,€€,5047324918,260565718,0.254831767932
124,154 rue Saint -Honoré,48.86202,2.33988,3.5,€€,15643100,25554241,0.284126603933
125,77 avenue Maine,48.83844,2.3228,3.0,€€,470124,330493065,0.31881615435
126,11 cour des Petites Écuries,48.87277,2.35191,4.0,€€€,94161165,94161169,0.361635480181
127,34 rue Etienne Marcel,48.86475,2.34525,3.0,€€€,25581530,3511317171,0.0409773784475
128,3 place des Deux Ecus,48.86284,2.34132,3.5,€€,25581139,25207321,0.490665585585
129,7 rue Gustave Courbet,48.8665661,2.2813312,3.5,€€,34816711,34817752,0.265925080464
130,88 rue Saint Dominique,48.8595581,2.3064301,3.5,€€,470185,29434738,0.326237617699
131,2 place de la Porte Maillot,48.8793649137,2.2829681238,3.5,€€,27324028,319673149,0.235293561546
132,41 rue de la Bucherie,48.85267,2.34691,3.0,€€,25095625,25095624,0.236727590569
133,15 rue Trousseau,48.85188,2.37885,3.5,€€,25009257,25032702,0.231346517326
134,10 rue Hégésippe-Moreau,48.887239,2.32725,4.0,€€,260418666,260418670,0.105006993963
135,62 rue Montorgueil,48.8651886,2.3470299,3.5,€€,25581530,3511317171,0.428228662654
136,58 Rue Montorgueil,48.86503,2.34684,3.0,€€,25581530,3511317171,0.399425948137
137,70 bis rue d'Amsterdam,48.88057,2.32716,4.5,€,27235134,27415756,0.0284789666646
138,9 rue Joseph de Maistre,48.88602,2.33406,4.5,€€,428042723,94225409,0.263867560973
139,100 rue Ordener,48.893,2.3417,4.0,€€,24910558,24910554,0.180355011884
140,1 place des Deux Ecus,48.8627416,2.3414284,3.5,€€€,25207321,15643104,0.243980104377
141,31 rue Lepic,48.8857193,2.3345301,3.5,€€,45042502,94225411,0.122296717904
142,58 rue de la Fontaine au Roi,48.86813,2.37386,5.0,€€,246849044,256578981,0.400420774243
143,62 rue d'Alésia,48.82811,2.32628,3.0,€€€,1363470287,6201416263,0.294311539339
144,67 avenue la Motte Picquet,48.8492135352,2.29846577183,3.0,€€,1928784695,21346788,0.410306910802
145,22 rue de la Folie Méricourt,48.862553,2.373633,4.5,€,256413458,256414190,0.812017835355
146,1 rue Dénoyez,48.871052,2.3787811,4.5,€€,94153139,94153138,0.252721511694
147,25 rue Bouchardon,48.87095,2.35787,4.0,€€,175014795,175015093,0.159868056165
148,159 rue de Grenelle,48.8577889889,2.30649087578,3.5,€€€,21378253,36488945,0.0192213103014
149,1 Villa Léandre,48.8884043331,2.33539351552,3.5,€€€,253057775,253057778,0.168808154901
150,5 rue des Petits Champs,48.8662,2.33919,3.5,€€,25581029,5291947480,0.222005814999
151,70 rue du Chevaleret,48.8308595,2.3746543,4.0,€€€,1689016,1689013,0.104924613995
152,1 rue Réaumur,48.8646565816,2.35944699257,3.0,€€,94137863,602488255,0.328350286542
153,4 bis rue Saint-Sauveur,48.8657904105,2.35007442534,4.0,€€€€,25581601,25207356,0.438162325253
154,102 boulevard de Belleville,48.87058,2.378975,3.5,€€,94153139,94153138,0.274364316448
155,15 rue de Babylone,48.8517,2.32293,3.5,€€€,25253766,25253778,0.400045113382
156,72 bd de Montparnasse,48.8433226,2.3250955,2.5,€€,16820937,249875924,0.493088997929
157,18 rue de Fleurus,48.84715,2.3304,4.0,€€,24959165,24959179,0.0815636016379
158,4-6 rue Pierre Demours,48.8799103,2.2918749,3.5,€€€,27235712,27235715,0.204288482204
159,116 rue Mouffetard,48.8403708,2.3496222,3.5,€€,25033790,25033634,0.221558380796
160,41 rue Saint-Honoré,48.86099,2.34505,3.5,€€,15643102,25554542,0.27434819709
161,25-27 rue Duphot,48.86906,2.325122,4.0,€€,25273900,25273901,0.43076641175
162,31 rue d'Alexandrie,48.8682030717,2.34981670177,4.0,€€€,26039524,26039474,0.329778999292
163,1 rue des Petits Carreaux,48.8665222,2.347095,3.0,€€,470200,691082353,0.385492405624
164,17 rue de Maubeuge,48.8777992,2.343584,4.0,€€€,583012053,583012052,0.306894008125
165,65 boulevard de Sébastopol,48.8633031721,2.35059712082,3.5,€€,692364465,26040013,0.166381989661
166,51 rue de Paradis,48.8754708441,2.34917144444,4.5,€€,5077513433,5077513434,0.436857885293
167,54 rue des Martyrs,48.8798630734,2.34026033179,3.5,€€,94211777,1235277193,0.0538778051039
168,19 rue de Clery,48.8680382,2.34619,4.0,€€,250218347,250218405,0.193441324922
169,50 avenue de Saint-Mandé,48.844916,2.402653,4.0,€€,15378858,707883928,0.410133781292
170,1 place de la République,48.86645,2.36462,2.5,€€,420670204,367979,0.224623702912
171,102 rue Cherche Midi,48.847,2.32156,4.0,€€,21292426,25255890,0.309915479333
172,107 avenue Ledru Rollin,48.85269,2.37677,4.0,€€,249580373,207278117,0.191609237773
173,93 boulevard Beaumarchais,48.8595615762,2.36729682147,3.0,€€,227073732,94141094,0.338686980267
174,61 ave Maine,48.8395923,2.3223434,3.0,€€,201633444,201633442,0.117217523709
175,Hôtel Pullman Montparnasse,48.83854,2.3203299,3.5,€€,36471402,36599971,0.438638205251
176,38 rue du Faubourg-du-Temple,48.86913,2.36865,4.0,€,94151281,361088,0.433630443639
177,12-14 rue de la Ferronnerie,48.86041,2.34678,4.0,€,25554444,15643102,0.341459899326
178,2 rue Duban,48.8562453,2.2778825,4.0,€€,34818588,34818602,0.0607731897244
