N/A,40.7425578,-73.9928104
N/A,40.7422774,-73.9929230
700 6th Avenue,40.7424156,-73.9928801
N/A,40.7888948,-73.9743855
706 Amsterdam Avenue,40.7930423,-73.9713664
708 Amsterdam Avenue,40.7930739,-73.9713427
702 Amsterdam Avenue,40.7929559,-73.9714301
380 Amsterdam Avenue,40.7827246,-73.9789347
535 Amsterdam Avenue,40.7874378,-73.9749274
433 Amsterdam Avenue,40.7841916,-73.9773072
321 East 73rd Street,40.7690580,-73.9565904
N/A,40.7593243,-73.9816604
244 3rd Avenue,40.7371272,-73.9846044
290 Amsterdam Avenue,40.7788849,-73.9811731
2090 Broadway,40.7783771,-73.9815748
722 Amsterdam Avenue,40.7936265,-73.9709421
N/A,40.7935819,-73.9722085
1416 River Road,40.8426844,-73.9687863
10 West 46th Street,40.7562749,-73.9799814
N/A,40.7210779,-73.9842186
3 Clinton Street,40.7212256,-73.9840940
N/A,40.7210809,-73.9832025
N/A,40.7572360,-73.9891169
N/A,40.7253898,-73.9948328
N/A,40.7069229,-74.0072141
5 Gold Street,40.7074557,-74.0072562
N/A,40.7068901,-74.0071699
N/A,40.7070640,-74.0069860
N/A,40.7069584,-74.0072664
83 Maiden Lane,40.7075612,-74.0075651
82 Beaver Street,40.7053306,-74.0083252
N/A,40.7055979,-74.0077325
75 Wall Street,40.7052024,-74.0080678
N/A,40.7424674,-74.0057150
N/A,40.7068069,-74.0085989
4615 Center Boulevard,40.7471411,-73.9560426
187 Grand Street,40.7143802,-73.9606917
N/A,40.7140469,-73.9614532
177 South 4th St.,40.7112802,-73.9609591
116 Havemeyer Street,40.7126734,-73.9570081
774 Driggs Avenue,40.7119172,-73.9611898
346 Bedford Avenue,40.7124035,-73.9627267
340 Bedford Avenue,40.7127964,-73.9625166
347 Bedford Avenue,40.7120324,-73.9627025
188 Havermeyer Street,40.7105361,-73.9583554
2485 Broadway,40.7924633,-73.9737697
N/A,40.7924179,-73.9738031
2479 Broadway,40.7923725,-73.9738366
338 Bedford Avenue,40.7128614,-73.9624896
N/A,40.7119483,-73.9634982
N/A,40.8016094,-73.9615592
1 Central Park West,40.7694769,-73.9816003
N/A,40.7598127,-73.9921572
31 8th Avenue,40.7382471,-74.0042816
67 University Place,40.7328961,-73.9934793
84 Stanton Street,40.7216531,-73.9885082
675 Hudson Street,40.7402557,-74.0055355
235 Eldridge Street,40.7224339,-73.9899014
118 10th Avenue,40.7442490,-74.0064253
9 Doyers Street,40.7143620,-73.9981472
N/A,40.7637409,-73.9141875
N/A,40.7618244,-73.9109732
N/A,40.7634117,-73.9134101
857 Broadway,40.7372903,-73.9904560
N/A,40.7293974,-73.9873705
1020 Amsterdam Avenue,40.8032214,-73.9639173
N/A,40.7524774,-73.9846520
N/A,40.7110056,-73.9453695
N/A,40.7349711,-73.9582945
N/A,40.7300079,-73.9577527
N/A,40.7296588,-73.9584608
210 Main Street,40.8511728,-73.9708161
N/A,40.8505378,-73.9706580
1643 Schlosser Street,40.8509314,-73.9699767
N/A,40.8490918,-73.9709284
N/A,40.8493432,-73.9708318
N/A,40.8494284,-73.9707835
N/A,40.8515321,-73.9717896
630 9th Avenue,40.7597501,-73.9914040
614 9th Avenue,40.7594365,-73.9916409
621 9th Avenue,40.7597200,-73.9919266
N/A,40.7051843,-73.9333832
49 Bogart Street,40.7054406,-73.9334626
N/A,40.7056811,-73.9322419
N/A,40.8162151,-73.9906512
N/A,40.7314409,-73.9576828
N/A,40.7318210,-73.9580395
N/A,40.7300934,-73.9564221
N/A,40.7241880,-73.9511746
94 Bedford Avenue,40.7205705,-73.9549076
N/A,40.7354045,-73.9552629
N/A,40.7367051,-73.9551788
N/A,40.7368488,-73.9552028
N/A,40.7364039,-73.9551168
11 Broadway,40.7590150,-73.9187469
38-07 Broadway,40.7592954,-73.9193804
38-04 Broadway,40.7590985,-73.9195734
N/A,40.7594395,-73.9184583
N/A,40.7340541,-73.9550573
N/A,40.7307172,-73.9575960
N/A,40.7307935,-73.9576081
37 Greenpoint Avenue,40.7298686,-73.9590216
N/A,40.7947981,-73.9638838
2799 Broadway,40.8029449,-73.9679802
2873 Broadway,40.8053319,-73.9662449
N/A,40.7807398,-73.9810582
N/A,40.7308213,-73.9831945
266 1st Avenue,40.7321137,-73.9816451
N/A,40.7323030,-73.9820814
N/A,40.7322990,-73.9852142
N/A,40.7332166,-73.9875084
231 2nd Avenue,40.7325829,-73.9850490
237 East 14th Street,40.7328080,-73.9855592
N/A,40.7521845,-73.9344239
349 East 12th Street,40.7302615,-73.9838690
109 Saint Marks Place,40.7271582,-73.9839133
N/A,40.7528636,-73.9330145
N/A,40.7602221,-73.9750354
9 East 53rd Street,40.7601912,-73.9749707
N/A,40.7216427,-73.9382913
86 Beadel Street,40.7216785,-73.9373046
134 Kingsland Avenue,40.7210499,-73.9407121
N/A,40.7175527,-73.9411987
9 Pell Street,40.7147041,-73.9977965
665 Amsterdam Avenue,40.7916482,-73.9718511
612 Amsterdam Avenue,40.7899331,-73.9734709
2340 Broadway,40.7876494,-73.9767024
N/A,40.7896106,-73.9738861
N/A,40.7396323,-73.9960680
N/A,40.7395688,-73.9959132
115 Lexington Avenue,40.7424695,-73.9823668
N/A,40.7398067,-73.9850517
N/A,40.7398144,-73.9850793
113 Lexington Avenue,40.7424112,-73.9824089
304 Park Avenue South,40.7400573,-73.9867339
283 3rd Avenue,40.7381946,-73.9833923
476 Amsterdam Avenue,40.7856847,-73.9767189
1070 1st Avenue,40.7585693,-73.9625656
614A Amsterdam Avenue,40.7900953,-73.9733554
461 Amsterdam Avenue,40.7851171,-73.9766494
N/A,40.7469340,-73.9934297
139 West 28th Street,40.7469077,-73.9922874
550 West 120th Street,40.8101344,-73.9618843
960 Madison Avene,40.7739694,-73.9636633
1018 Amsterdam Avenue,40.8029030,-73.9641533
1889 Broadway,40.7713840,-73.9824717
2450 Broadway,40.7911041,-73.9740198
70 West 95th Street,40.7918466,-73.9679169
2847 Broadway,40.8046074,-73.9667781
2755 Broadway,40.8012852,-73.9681784
N/A,40.7881658,-73.9770267
2751 Broadway,40.8011187,-73.9682057
N/A,40.7865838,-73.9718431
523 9th Avenue,40.7566594,-73.9943019
109 East 9th Street,40.7304989,-73.9901675
N/A,40.7391381,-73.9957765
N/A,40.7398784,-73.9989355
232 8th Avenue,40.7443780,-73.9988791
N/A,40.7932055,-73.9675462
N/A,40.8089490,-73.9609388
N/A,40.8094957,-73.9602878
520 Columbus Avenue,40.7859964,-73.9727711
N/A,40.8654567,-73.9269346
208 Dyckman Street,40.8651691,-73.9275289
807 West 187th Street,40.8554194,-73.9374003
N/A,40.7387577,-73.9834233
N/A,40.7230307,-74.0029728
478 9th Avenue,40.7549873,-73.9948837
N/A,40.7546155,-73.9949991
N/A,40.7549345,-73.9949239
N/A,40.7525017,-73.9946509
1631 1st Avenue,40.7761432,-73.9502069
1491 Lexington Avenue,40.7859465,-73.9507027
143 Christopher Street,40.7329734,-74.0076760
141 Waverly Place,40.7333179,-74.0005572
N/A,40.7323868,-73.9986529
N/A,40.7330475,-73.9997088
74 Grove Street,40.7332121,-74.0026862
N/A,40.7376843,-74.0000617
385 6th Avenue,40.7331218,-74.0002038
31 West 14th Street,40.7368035,-73.9949957
N/A,40.7462866,-74.0012226
400 West 23rd Street,40.7464193,-74.0016434
146 10th Avenue,40.7452438,-74.0056781
470 West 23rd Street,40.7474289,-74.0040709
179 Essex Street,40.7219018,-73.9866617
N/A,40.7552873,-73.9946765
153 8th Avenue,40.7421097,-74.0010792
286 8th Avenue,40.7461544,-73.9975859
149 8th Avenue,40.7420113,-74.0011507
254 8th Avenue,40.7450643,-73.9983795
184 8th Avenue,40.7429760,-73.9998997
174 8th Avenue,40.7425950,-74.0001770
151 8th Avenue,40.7420614,-74.0011144
209 8th Avenue,40.7439304,-73.9997556
172 8th Avenue,40.7425367,-74.0002195
211 8th Avenue,40.7439558,-73.9997371
N/A,40.7418523,-74.0012664
