Skyline Boulevard,37.7272726,-122.5023252,primary,3997762336
Divisadero Street,37.7850259,-122.4398868,primary,6377050878
Fort Mason 13,37.8040590,-122.4272769,residential,4027454275
Noe Street,37.7642317,-122.4331016,residential,581047109
Steiner Street,37.7830810,-122.4343659,residential,5283648349
Rickard Street,37.7339934,-122.4081345,residential,1121325984
Howard Street,37.7714152,-122.4171331,primary,1266422698
Market Street,37.7643025,-122.4331078,primary,581047249
Presidio Boulevard,37.7978393,-122.4513983,tertiary,5241967578
Jamestown Avenue,37.7156172,-122.3894135,residential,768238667
Sloat Boulevard,37.7338099,-122.4942788,primary,302912544
Sloat Boulevard,37.7338467,-122.4934590,primary,302912546
Jamestown Avenue,37.7206065,-122.3973090,residential,65280302
King Street,37.7786279,-122.3913742,primary,3997832257
Sloat Boulevard,37.7340084,-122.4934704,primary,302912579
Sloat Boulevard,37.7339718,-122.4942908,primary,302912581
Ney Street,37.7300189,-122.4283421,residential,351016065
Geary Boulevard,37.7837214,-122.4382684,primary,4177269890
Crystal Street,37.7103102,-122.4605572,residential,1815483625
Alemany Boulevard,37.7102986,-122.4558886,primary,1815483655
Alemany Boulevard,37.7115283,-122.4634196,primary,1815483661
Alemany Boulevard,37.7115633,-122.4642259,primary,1815483675
n/a,37.7326013,-122.4343049,primary_link,615405793
Hayes Street,37.7769500,-122.4225211,secondary,5026616651
Alemany Boulevard,37.7114197,-122.4627487,primary,1815483732
Great Highway,37.7339831,-122.5069191,primary,302912887
Crescent Way,37.7114459,-122.3889527,residential,253105541
Rolph Street,37.7132687,-122.4360168,residential,2450003389
Baltimore Way,37.7088535,-122.4324827,residential,2450003421
Baltimore Way,37.7092131,-122.4319453,residential,2450003428
Paris Street,37.7150233,-122.4399276,residential,2450003462
Madrid Street,37.7142920,-122.4382977,residential,2450003465
Baltimore Way,37.7095560,-122.4314082,residential,2450003478
South Hill Boulevard,37.7113721,-122.4319315,tertiary,2450003537
Folsom Street,37.7815018,-122.4018389,primary,5841552329
Evans Avenue,37.7428842,-122.3882735,primary,4179428298
Cordova Street,37.7088963,-122.4344370,residential,65340364
Cesar Chavez Street,37.7494977,-122.4005757,primary,4179428303
Cesar Chavez Street,37.7497464,-122.3964185,primary,4179428304
Industrial Street,37.7377459,-122.4072606,primary,65282363
Cesar Chavez Street,37.7497851,-122.3957776,primary,4179428305
Cesar Chavez Street,37.7500546,-122.3893419,primary,4179428307
Folsom Street,37.7854768,-122.3968039,primary,5841552340
Pennsylvania Avenue,37.7533847,-122.3927584,secondary,6407460688
Powell Street,37.8053702,-122.4118788,residential,65279851
Mason Street,37.8051503,-122.4135290,residential,65279852
Armstrong Avenue,37.7230400,-122.3866280,residential,65279862
Hawes Street,37.7205777,-122.3889499,residential,65279884
n/a,37.7199375,-122.3894613,residential,65279891
Hawes Street,37.7192980,-122.3900200,residential,65279893
Hollister Avenue,37.7186880,-122.3905640,residential,65279895
Ingerson Avenue,37.7180594,-122.3911249,residential,65279896
n/a,37.7175125,-122.3915930,residential,65279897
Palou Avenue,37.7286780,-122.3815640,residential,65279910
Quesada Avenue,37.7280510,-122.3821260,residential,65279912
Revere Avenue,37.7274250,-122.3826870,residential,65279914
Shafter Avenue,37.7267980,-122.3832480,residential,65279916
Thomas Avenue,37.7261710,-122.3838100,residential,65279918
Hawes Street,37.7256240,-122.3843870,residential,65279924
Harrison Street,37.7876321,-122.3909858,primary,417732552
Harrison Street,37.7872979,-122.3914072,primary,417732561
Hunters Point Boulevard,37.7337066,-122.3769796,secondary,65279961
Valencia Street,37.7702593,-122.4224037,tertiary,4000454618
Innes Avenue,37.7330700,-122.3776490,residential,65279965
Pacheco Street,37.7522120,-122.4687333,residential,65279971
Rockridge Drive,37.7508087,-122.4690178,residential,65280002
San Bruno Avenue,37.7233691,-122.4018473,secondary,3999406083
Bayshore Boulevard,37.7239121,-122.4009081,primary,3999406084
Bayshore Boulevard,37.7277014,-122.4021220,primary,3999406085
Bayshore Boulevard,37.7282803,-122.4023094,primary,3999406086
Bayshore Boulevard,37.7310038,-122.4036120,primary,3999406087
Bayshore Boulevard,37.7321297,-122.4042496,primary,3999406088
Bayshore Boulevard,37.7324280,-122.4044052,primary,3999406089
Rockridge Drive,37.7508352,-122.4686316,residential,65280018
Long Bridge Street,37.7720082,-122.3933084,residential,1985091614
Quintara Street,37.7489418,-122.4684993,tertiary,65280044
Ocean Avenue,37.7229027,-122.4523864,residential,5062268974
9th Avenue,37.7470800,-122.4683702,residential,65280050
12th Avenue,37.7863889,-122.4711296,residential,65280069
12th Avenue,37.7845276,-122.4709958,residential,65280072
12th Avenue,37.7826596,-122.4708615,residential,65280073
12th Avenue,37.7788120,-122.4705849,residential,65280076
Balboa Street,37.7769424,-122.4704505,secondary,65280083
12th Avenue,37.7750785,-122.4703166,residential,65280086
Magellan Avenue,37.7441270,-122.4681611,residential,65280097
Taraval Street,37.7433923,-122.4681124,tertiary,65280099
Roosevelt Way,37.7652797,-122.4413893,residential,2190743652
Columbus Avenue,37.7981326,-122.4070746,secondary,612767847
Irving Street,37.7639075,-122.4695458,residential,65280106
12th Avenue,37.7601763,-122.4692852,residential,65280110
12th Avenue,37.7583097,-122.4691548,residential,65280114
12th Avenue,37.7564454,-122.4690246,residential,65280116
12th Avenue,37.7552316,-122.4689545,residential,65280118
Hayes Street,37.7752152,-122.4361506,residential,265689220
Hayes Street,37.7756336,-122.4328627,residential,265689221
Steiner Street,37.7774974,-122.4332393,residential,265689222
Fulton Street,37.7770783,-122.4365282,tertiary,265689223
Lincoln Boulevard,37.7906893,-122.4815695,secondary,65280154
Broadway,37.7972899,-122.4107051,primary,4177139867
Brooks Street,37.7905630,-122.4809354,residential,65280157
Jamestown Avenue,37.7111539,-122.3864495,tertiary,65280184
